grid_id,risk_value,top_feat_1,top_feat_2,top_feat_3,top_contrib_1,top_contrib_2,top_contrib_3
1,0.363769165987,土壤渗,河网密,年均降,0.7109161653054322,0.6861624011752196,0.5482679586783857
2,0.582949232464,年均降,弱占比,卫占比,0.582038194257961,0.3412199763606696,0.28249971596608286
3,0.443695469336,dem,土壤渗,村庄分,0.4778789379911843,0.38306495942257607,0.37618103635662953
4,0.44755933208,dem,土壤渗,弱占比,0.38653307705552536,0.38306495942257607,0.3412199763606696
5,0.616197103804,河网密,行洪能,年均降,0.7447383393289876,0.5010755540669036,0.2813317764015881
6,0.585094865976,年均降,弱占比,暴雨天,0.33321998988247675,0.19516491448501075,0.19425740756745186
7,0.349531596111,河网密,行洪能,委占比,0.6861624011752196,0.4751249436360744,0.29115813316481204
8,0.501780693278,dem,土壤渗,委占比,1.0361034173184882,0.38306495942257607,0.29115813316481204
9,0.418477693796,河网密,弱占比,委占比,0.6861624011752196,0.5734858558753348,0.5403692002980351
10,0.0,坡度,年均降,弱占比,3.2376604180534425,0.6811709448873168,0.5734858558753348
11,0.68204471198,土壤渗,年均降,dem,0.7109161653054322,0.4658105729754203,0.41528002517667617
12,0.636751921216,村庄分,河网密,dem,0.28213580482677686,0.25796020629939576,0.22243898959200942
13,0.315686353228,公安,河网密,行洪能,0.7407291895761317,0.6861624011752196,0.4751249436360744
14,0.534739786928,河网密,行洪能,土壤渗,0.9664729211948533,0.9060238978542489,0.38306495942257607
15,0.550402407804,村庄分,dem,委占比,0.4702263239421626,0.40683221386110296,0.29115813316481204
16,0.557105308229,年均降,dem,河网密,0.6128609654377647,0.38653307705552536,0.3619780433466765
17,0.501365121238,年均降,dem,委占比,0.5604133209070963,0.5489256621212661,0.29115813316481204
18,0.56951926759,年均降,土壤渗,弱占比,0.6873298556317533,0.39835015362074877,0.3412199763606696
19,0.733663162909,弱占比,dem,委占比,0.5734858558753348,0.5472241597234909,0.5403692002980351
20,0.471671585209,河网密,年均降,行洪能,0.9058330303752734,0.5087707165880715,0.48354109621681307
21,0.491098989386,河网密,年均降,dem,0.4842397004912187,0.39723957394764836,0.2951874708093066
22,0.778324814867,河网密,行洪能,年均降,1.5844168768152056,1.0638874760991328,0.457026747124151
23,0.260216653963,河网密,年均降,行洪能,0.6861624011752196,0.5551764910125306,0.4751249436360744
24,0.461902875792,河网密,行洪能,弱占比,0.6861624011752196,0.4751249436360744,0.4734340366651385
25,0.572944237427,河网密,dem,行洪能,0.9383954826089658,0.6605706598625026,0.6522642514316856
26,0.562550060677,河网密,行洪能,土壤渗,0.9126191144872422,0.7087481647248602,0.39835015362074877
27,0.531859991472,年均降,dem,河网密,0.575772266016944,0.4880285063939733,0.3852669697833085
28,0.488431035343,弱占比,卫占比,年均降,0.3412199763606696,0.28249971596608286,0.26675451007920914
29,0.809967733119,河网密,行洪能,年均降,1.4219955146009344,0.8798622437600098,0.3137822398677127
30,0.355058569061,河网密,dem,行洪能,0.6861624011752196,0.4778789379911843,0.4751249436360744
31,0.645471398003,弱占比,委占比,dem,0.5734858558753348,0.5403692002980351,0.5370745913207022
32,0.58904761273,河网密,年均降,行洪能,0.6861624011752196,0.5603296722858532,0.4751249436360744
33,0.550873912464,年均降,土壤渗,弱占比,0.5820035093912724,0.39835015362074877,0.3412199763606696
34,0.530402297323,河网密,行洪能,土壤渗,0.6861624011752196,0.4751249436360744,0.39835015362074877
35,0.467526623533,河网密,行洪能,年均降,0.6861624011752196,0.4751249436360744,0.24067265345084238
36,0.51828759022,河网密,弱占比,委占比,0.5798398223115154,0.5734858558753348,0.5403692002980351
37,0.550512528617,河网密,行洪能,年均降,0.6861624011752196,0.4751249436360744,0.4369605425142203
38,0.68725753865,弱占比,委占比,河网密,0.5734858558753348,0.5403692002980351,0.5295477547897588
39,0.476091964925,公安,土壤渗,河网密,0.5051085812983886,0.38306495942257607,0.36440754440819373
40,0.692001293513,弱占比,委占比,dem,0.5734858558753348,0.5403692002980351,0.48632674930675795
41,0.623214872415,河网密,年均降,行洪能,0.6923978420148815,0.5079382718306574,0.43497768986136265
42,0.578593664918,土壤渗,河网密,年均降,0.7109161653054322,0.6861624011752196,0.576596987320557
43,0.530026221591,年均降,dem,委占比,0.6585150491821897,0.609823072537999,0.29115813316481204
44,0.646843011222,河网密,土壤渗,dem,0.41968227592307383,0.39835015362074877,0.2833361453193021
45,0.459270538377,土壤渗,河网密,行洪能,0.8671990873077189,0.6861624011752196,0.4751249436360744
46,0.532424209039,dem,年均降,弱占比,0.3966826454583139,0.35008139296160234,0.3412199763606696
47,0.862915646931,河网密,行洪能,年均降,2.086933142746089,1.1691990647371706,0.4533536033857229
48,0.778971739814,年均降,弱占比,委占比,0.6721947787471139,0.5734858558753348,0.5403692002980351
49,0.354953058741,河网密,dem,年均降,0.5933311484568393,0.5590752305240546,0.3953354410475937
50,0.515574488758,河网密,行洪能,dem,0.6861624011752196,0.4751249436360744,0.35438286944938346
51,0.484431500277,河网密,弱占比,委占比,0.6861624011752196,0.5734858558753348,0.5403692002980351
52,0.63557320981,河网密,行洪能,年均降,1.3591446238427263,0.9168621588755299,0.5669438999410249
53,0.438781930642,弱占比,委占比,dem,0.5734858558753348,0.5403692002980351,0.5066258861123356
54,0.428906465119,河网密,弱占比,委占比,0.6312262184574583,0.5734858558753348,0.5403692002980351
55,0.689115949899,河网密,行洪能,年均降,1.444921844880698,1.0532957665192444,0.36197382971531067
56,0.496244800485,河网密,行洪能,弱占比,0.37377651022465674,0.28612595911451777,0.19516491448501075
