grid_id,risk_value,top_feat_1,top_feat_2,top_feat_3,top_contrib_1,top_contrib_2,top_contrib_3
5,0.616197103804,行洪能,河网密,年均降,1.1231418127630843,1.1208058529982134,0.24183704711703963
6,0.585094865976,河网密,行洪能,年均降,0.3126691191500301,0.3044165026534245,0.28007944780793403
11,0.68204471198,行洪能,土壤渗,河网密,0.7383230926453129,0.495663940358269,0.40986036785622393
12,0.636751921216,河网密,行洪能,村庄分,0.44051810940491765,0.37905393150979244,0.2834686783545992
29,0.809967733119,河网密,行洪能,年均降,2.0672940461523495,1.880641023160905,0.26575353109723765
32,0.58904761273,河网密,行洪能,年均降,0.8789229146134728,0.8290680360018943,0.3784802119968985
34,0.530402297323,河网密,行洪能,土壤渗,0.8789229146134728,0.8290680360018943,0.22953097432754235
35,0.467526623533,河网密,行洪能,公安,0.8789229146134728,0.8290680360018943,0.23052750736723424
37,0.550512528617,河网密,行洪能,年均降,0.8789229146134728,0.8290680360018943,0.28755529134316615
42,0.578593664918,河网密,行洪能,土壤渗,0.8789229146134728,0.8290680360018943,0.495663940358269
44,0.646843011222,河网密,行洪能,土壤渗,0.6665297857076445,0.5652011017111259,0.22953097432754235
47,0.862915646931,河网密,行洪能,年均降,2.9965652849112314,2.4592580110143825,0.299637225954947
50,0.515574488758,河网密,行洪能,土壤渗,0.8789229146134728,0.8290680360018943,0.16966854609900642
56,0.496244800485,行洪能,河网密,土壤渗,0.45110707423456564,0.4423538116373107,0.16966854609900642
57,0.618184408373,年均降,行洪能,dem,0.3615579678973952,0.2079385203083737,0.18944639839613625
61,0.598504484685,河网密,行洪能,土壤渗,0.5409021654257009,0.367057916061439,0.16966854609900642
63,0.698082331291,河网密,行洪能,年均降,1.4646822333380367,1.3902914204850318,0.262632984119254
65,0.450094977686,河网密,行洪能,年均降,0.6492508412650163,0.5669725276366415,0.26387678831205424
66,0.485719407372,河网密,行洪能,年均降,0.8789229146134728,0.7043672392562955,0.1845478722983789
72,0.445221159823,河网密,行洪能,村庄分,0.8789229146134728,0.8290680360018943,0.23665717378676573
80,0.799212730128,河网密,行洪能,年均降,1.5031237876063583,1.1924294924543137,0.31391061808700854
84,0.525794578485,河网密,行洪能,土壤渗,0.8789229146134728,0.8290680360018943,0.16966854609900642
86,0.756157746492,行洪能,河网密,年均降,1.5251576188190175,1.4304538065453682,0.2578725258710356
90,0.511522998002,河网密,行洪能,土壤渗,0.8789229146134728,0.8290680360018943,0.16966854609900642
96,0.462727840425,河网密,行洪能,土壤渗,0.5254141608723183,0.3894465254175306,0.16966854609900642
98,0.786496514624,河网密,行洪能,年均降,1.5643345395607946,1.393920448729304,0.29861351795763946
99,0.487616123493,河网密,行洪能,村庄分,0.8496807499093834,0.67983586699598,0.18984572502194394
100,0.638067517768,河网密,行洪能,土壤渗,0.5628433402641969,0.41869783900301044,0.16966854609900642
103,0.494965780126,河网密,行洪能,年均降,0.690452549409596,0.5994832736142882,0.2397142207112674
104,0.511660485228,河网密,行洪能,土壤渗,0.8789229146134728,0.8290680360018943,0.22953097432754235
109,0.442393604882,河网密,行洪能,土壤渗,0.8789229146134728,0.8290680360018943,0.16966854609900642
112,0.520505085218,人口密,公安,行洪能,0.2395002183873027,0.13114980333297802,0.09463247162544103
116,0.516173452139,行洪能,河网密,公安,0.4613921597585946,0.33478878472208895,0.2595493216593516
120,0.805439844604,河网密,行洪能,年均降,1.5357961732807484,1.3383858518027631,0.309045723142863
121,0.564607201036,公安,河网密,行洪能,0.5497678070920433,0.4095277656221967,0.30612892977150424
122,0.385929507165,河网密,行洪能,土壤渗,0.8789229146134728,0.8290680360018943,0.16966854609900642
125,0.582312600179,人口密,土壤渗,行洪能,0.30035926423483306,0.22953097432754235,0.14954039828329524
131,0.0,坡度,年均降,耕地占,4.292456745749837,0.5005101689820558,0.3033074121949191
135,0.90268972787,河网密,行洪能,土壤渗,2.996123224947393,2.438074043476005,0.495663940358269
136,0.796548345857,河网密,行洪能,年均降,1.6620409858967338,1.6399702466581823,0.17766195276083463
137,0.586487674023,河网密,行洪能,土壤渗,0.24448541235112714,0.21388448139314295,0.16966854609900642
139,0.57152681262,行洪能,河网密,村庄分,1.3081885899804233,0.23869945194456962,0.23665717378676573
140,0.491290183456,河网密,行洪能,年均降,0.8789229146134728,0.8290680360018943,0.4759889503159663
143,0.64963323469,河网密,行洪能,土壤渗,0.7524985076432027,0.6186178507425596,0.16966854609900642
145,0.572497506033,行洪能,河网密,年均降,0.5636547946593805,0.2841081150243912,0.17466926127557628
151,0.527709436236,河网密,行洪能,土壤渗,0.8789229146134728,0.8290680360018943,0.22953097432754235
155,0.627676661842,年均降,河网密,行洪能,0.44134794057953064,0.42899507141539467,0.19850337318853112
162,0.577664066445,河网密,行洪能,年均降,0.8789229146134728,0.8290680360018943,0.390137464787542
163,0.457917646928,河网密,行洪能,土壤渗,0.8789229146134728,0.6737282102737369,0.22953097432754235
170,0.674074643941,河网密,行洪能,年均降,0.8963058128038129,0.8230601824753424,0.32048519596764946
171,0.689370089326,河网密,行洪能,公安,1.5270116930295998,1.2517444795904358,0.33694080106866836
176,0.566112287281,土壤渗,村庄分,年均降,0.22953097432754235,0.18464597670078092,0.1616062267294674
177,0.65084796208,行洪能,河网密,土壤渗,1.4749309361198557,1.3953412598250212,0.8350009611722304
183,0.43155908289,河网密,行洪能,土壤渗,0.8789229146134728,0.8290680360018943,0.16966854609900642
185,0.536266067304,行洪能,河网密,土壤渗,0.660266420065592,0.2908456113656561,0.16966854609900642
190,0.47689660891,河网密,行洪能,年均降,0.8789229146134728,0.8290680360018943,0.5447537503361853
197,0.522624986641,年均降,行洪能,河网密,0.4267853992138035,0.38144641718300226,0.30738932272098846
198,0.601574260341,行洪能,河网密,村庄分,0.582501982197606,0.45705020669839885,0.37709157588330644
201,0.500675903125,河网密,行洪能,年均降,0.8494445548239662,0.7792244539867703,0.48835326502541093
203,0.553162008072,河网密,行洪能,年均降,0.8009837411129097,0.46016147164137267,0.2612258131417622
204,0.739326387398,河网密,行洪能,村庄分,0.8406468065937964,0.7202086873107066,0.37709157588330644
206,0.429932244221,河网密,行洪能,年均降,0.6461374219022366,0.5267926938765233,0.2177957476912247
207,0.449839917284,河网密,行洪能,年均降,0.7691998210231854,0.6948683913911055,0.5786869540949864
214,0.529666789061,土壤渗,行洪能,河网密,0.16966854609900642,0.15022679916205445,0.12340785939302917
215,0.65626702119,河网密,行洪能,公安,0.8488820080643739,0.8084511300885543,0.37563662034479417
216,0.589091663026,公安,河网密,行洪能,0.6457009952278236,0.49687503301866065,0.40201704252464626
218,0.655399376203,河网密,行洪能,土壤渗,0.5824249547565042,0.4667719129914804,0.16966854609900642
231,0.65496404703,河网密,行洪能,年均降,0.747275632617966,0.57780061355793,0.25147655296259563
232,0.548657232572,河网密,行洪能,土壤渗,0.8789229146134728,0.8290680360018943,0.22953097432754235
233,0.524883788985,河网密,行洪能,年均降,0.8789229146134728,0.8290680360018943,0.23825193243733117
236,0.442220826041,河网密,行洪能,村庄分,0.8789229146134728,0.8290680360018943,0.18984572502194394
237,0.544782888298,河网密,行洪能,土壤渗,0.8789229146134728,0.8290680360018943,0.22953097432754235
239,0.672034273955,行洪能,河网密,土壤渗,1.5548444456272152,1.1736455763918234,0.16966854609900642
240,0.519403129077,年均降,dem,土壤渗,0.32279515720207197,0.17240172289793695,0.16966854609900642
242,0.843749287207,河网密,行洪能,年均降,1.625771918769417,1.4278878554670047,0.2965172381494044
243,0.722733726679,河网密,行洪能,年均降,1.4918747670886754,1.3857458046510451,0.326709758707242
244,0.721465709535,河网密,行洪能,村庄分,1.2022142923161985,0.8148876118508498,0.2834686783545992
245,0.428705320132,河网密,行洪能,土壤渗,0.8789229146134728,0.8290680360018943,0.16966854609900642
250,0.662916480017,行洪能,河网密,土壤渗,0.6743795516064147,0.6146610021217583,0.22953097432754235
254,0.480518712485,行洪能,河网密,年均降,0.6919377504464176,0.6786155201078798,0.3739757242981578
255,0.535499771436,河网密,行洪能,年均降,0.8789229146134728,0.8290680360018943,0.2873091471700662
257,0.680211303812,河网密,行洪能,年均降,0.5841292613422808,0.5136975387091753,0.2390235419292073
258,0.570426910869,村庄分,河网密,土壤渗,0.37709157588330644,0.2407803926228417,0.16966854609900642
259,0.583644233459,河网密,行洪能,土壤渗,0.4940735370827228,0.44453499792376766,0.16966854609900642
260,0.494749471422,河网密,行洪能,村庄分,0.8789229146134728,0.8290680360018943,0.18984572502194394
261,0.47014790601,河网密,行洪能,公安,0.8789229146134728,0.8290680360018943,0.2164563141970088
262,0.673677142001,河网密,行洪能,土壤渗,1.68777225897275,1.402614065553247,0.22953097432754235
265,0.579257288891,行洪能,河网密,村庄分,1.492963257167012,1.2327313558053463,0.09622279959173084
268,0.651240701518,河网密,行洪能,土壤渗,0.6706442768465342,0.5993054782287535,0.16966854609900642
271,0.654157995685,河网密,行洪能,土壤渗,1.371376485225203,1.3441639516823165,0.16966854609900642
273,0.572864464492,河网密,行洪能,土壤渗,0.8789229146134728,0.8290680360018943,0.22953097432754235
277,0.552854854706,河网密,行洪能,年均降,0.8789229146134728,0.4311655920990346,0.25580360126926716
279,0.594791804463,河网密,行洪能,公安,0.5746713672904203,0.447595656480354,0.2736204917674531
281,0.4682537017,河网密,行洪能,土壤渗,0.7493580889491199,0.6884663045328452,0.16966854609900642
284,0.762179888559,河网密,行洪能,土壤渗,1.6768762396299535,1.4614999701682245,0.22953097432754235
285,0.640243874108,村庄分,年均降,土壤渗,0.42390305254963406,0.24480382133709144,0.16966854609900642
287,0.600262216793,河网密,行洪能,土壤渗,0.24527164224083728,0.18195332613288845,0.16966854609900642
289,0.428014244176,河网密,行洪能,土壤渗,0.8361004002696271,0.4827808775569101,0.16966854609900642
291,0.737080687826,河网密,行洪能,年均降,1.4449731254705753,1.433092950889736,0.17958904637262313
293,0.491571697814,河网密,行洪能,土壤渗,0.8789229146134728,0.8290680360018943,0.16966854609900642
294,0.57575964041,河网密,行洪能,年均降,0.8789229146134728,0.8290680360018943,0.25911541553355993
295,0.461229031059,河网密,年均降,行洪能,0.49394437979945244,0.37047393294069514,0.36578136807353484
296,0.71345436573,行洪能,河网密,年均降,0.9675024342558917,0.9036255496345413,0.38931758475772266
298,0.816976522611,河网密,行洪能,年均降,1.8910924774555178,1.5432670234770298,0.26884744977728114
299,0.533175136925,河网密,行洪能,年均降,0.8789229146134728,0.8290680360018943,0.27575388867906697
300,0.619248588223,土壤渗,年均降,村庄分,0.22953097432754235,0.16080833392883762,0.09622279959173084
305,0.458238347749,河网密,行洪能,土壤渗,0.8789229146134728,0.8290680360018943,0.16966854609900642
308,0.632410190815,河网密,行洪能,土壤渗,1.2117901021912287,1.20922127957778,0.22953097432754235
311,0.403526590383,河网密,行洪能,土壤渗,0.8789229146134728,0.8290680360018943,0.16966854609900642
313,0.665933977474,行洪能,河网密,土壤渗,0.9557196184210744,0.6775305361975654,0.16966854609900642
314,0.658636368503,河网密,行洪能,年均降,0.8980704455267619,0.8861045773073457,0.2749346257645173
315,0.653277904042,河网密,土壤渗,dem,0.1986080711821561,0.16966854609900642,0.1468349234979968
320,0.586981893571,河网密,土壤渗,年均降,0.6191399063715435,0.495663940358269,0.3574213174036661
321,0.539607795556,行洪能,河网密,土壤渗,0.34775652064449125,0.34508701560385946,0.16966854609900642
327,0.721835553153,河网密,行洪能,年均降,1.639630013506288,1.6094151314798986,0.24986487374015248
330,0.714922943884,村庄分,河网密,行洪能,0.6579603242733763,0.5258894160309349,0.42781663538160003
331,0.523060074769,河网密,行洪能,土壤渗,0.8789229146134728,0.8290680360018943,0.36259738596005175
333,0.42558075894,行洪能,人口密,河网密,0.533209694386621,0.3206456201643405,0.20139936764140395
334,0.426081866026,河网密,土壤渗,年均降,0.8789229146134728,0.36259738596005175,0.2162525276095127
340,0.449874053809,河网密,行洪能,土壤渗,0.8789229146134728,0.8290680360018943,0.16966854609900642
343,0.475176655237,年均降,行洪能,河网密,0.6059856612800214,0.3889681679289942,0.3358191641520212
345,0.53285201719,河网密,行洪能,年均降,0.8789229146134728,0.8290680360018943,0.26437160597430476
350,0.777794692635,河网密,行洪能,年均降,1.806358264566307,1.0993129747057924,0.3595267268707056
351,0.697936340797,河网密,行洪能,土壤渗,0.8783189227892072,0.7392307765919347,0.22953097432754235
353,0.5470460274,河网密,行洪能,土壤渗,0.8789229146134728,0.8290680360018943,0.22953097432754235
357,0.820254781481,河网密,行洪能,土壤渗,1.9876431496832823,1.4881094288437462,0.22953097432754235
358,0.54694434828,河网密,行洪能,年均降,0.8789229146134728,0.8290680360018943,0.26621885713590693
362,0.626706500684,行洪能,河网密,土壤渗,0.7331989838040293,0.6141414510608103,0.16966854609900642
363,0.484789038,河网密,行洪能,土壤渗,0.8789229146134728,0.8290680360018943,0.16966854609900642
364,0.476707935087,河网密,行洪能,年均降,0.5004296258328198,0.4573198671521626,0.43403006185641824
365,0.475500562221,行洪能,河网密,年均降,0.5440984530731732,0.5316592529183278,0.4991345279757547
366,0.640846519431,行洪能,河网密,土壤渗,0.9593088851772608,0.7971262893323594,0.16966854609900642
370,0.647712153344,行洪能,河网密,村庄分,1.2079618406578105,1.1239603501048643,0.37709157588330644
372,0.495632626301,年均降,土壤渗,dem,0.17338278879856625,0.16966854609900642,0.13440136685259027
374,0.526276245713,河网密,行洪能,年均降,0.8789229146134728,0.8290680360018943,0.2790531782354635
