grid_id,risk_value,top_feat_1,top_feat_2,top_feat_3,top_contrib_1,top_contrib_2,top_contrib_3
2,0.582949232464,dem,土壤渗,耕地占,0.38384291951682387,0.24559581906782882,0.14135830033875613
4,0.44755933208,土壤渗,行洪能,河网密,0.399059440761168,0.363081540687387,0.32800853027794824
14,0.534739786928,行洪能,河网密,土壤渗,1.306210717639865,0.9838590418090993,0.399059440761168
18,0.56951926759,土壤渗,行洪能,河网密,0.6753659154365261,0.4404046515349136,0.2635956874652785
22,0.778324814867,河网密,行洪能,土壤渗,1.7466907693437845,1.5659943798538007,0.6753659154365261
25,0.572944237427,河网密,行洪能,dem,0.949198356505171,0.8886184458651472,0.6959640519959901
26,0.562550060677,行洪能,河网密,土壤渗,0.9815695750275246,0.9173782678951534,0.6753659154365261
27,0.531859991472,dem,土壤渗,河网密,0.4479001794096036,0.399059440761168,0.2663791863364151
28,0.488431035343,土壤渗,河网密,公安,0.24559581906782882,0.19556216609393534,0.15176407067312148
30,0.355058569061,河网密,行洪能,dem,1.0562655463225354,0.9666371937910249,0.4333081438260468
33,0.550873912464,土壤渗,行洪能,河网密,0.6753659154365261,0.4532892606111744,0.34297159915005254
39,0.476091964925,公安,土壤渗,河网密,0.4388384425461973,0.399059440761168,0.24062890372655385
46,0.532424209039,行洪能,河网密,dem,0.5094852899901233,0.3913796341919878,0.3165722253246316
49,0.354953058741,河网密,行洪能,dem,0.9416683822329855,0.8324831370939512,0.5500440623274622
55,0.689115949899,河网密,行洪能,暴雨天,1.5744886865735428,1.548564437277043,0.21044826975450084
62,0.482608908218,dem,卫占比,弱占比,0.3546592145106043,0.32800091701271766,0.32800091399206815
64,0.455663075132,河网密,土壤渗,行洪能,0.41608576074479986,0.399059440761168,0.26987126604253253
67,0.606087869356,行洪能,河网密,土壤渗,1.8315196401018925,1.713546079756162,0.399059440761168
69,0.476834708009,行洪能,土壤渗,dem,0.4983302922747036,0.399059440761168,0.2671070010154086
70,0.592217802125,土壤渗,dem,行洪能,0.6753659154365261,0.5297629091792088,0.2845698935062334
71,0.513712891124,土壤渗,dem,行洪能,1.1051360118090914,0.3254751433434916,0.30934930036248737
78,0.503920546002,土壤渗,dem,河网密,0.399059440761168,0.36925125009416027,0.10995947813361244
95,0.611374262936,河网密,行洪能,dem,0.7783175785907687,0.7583974387698283,0.4276190262613502
97,0.561523377895,土壤渗,行洪能,河网密,0.6753659154365261,0.5040259718458888,0.49963994471128004
102,0.554735172879,土壤渗,dem,河网密,0.6753659154365261,0.3546592145106043,0.18577255817272895
105,0.748015318035,行洪能,河网密,dem,2.083939109297029,2.081999839571902,0.3254751433434916
106,0.521806665935,dem,土壤渗,耕地占,0.506268321743829,0.24559581906782882,0.2187003332803687
110,0.474417011846,土壤渗,耕地占,河网密,0.399059440761168,0.3502346830231602,0.24497956311759259
113,0.545095573279,行洪能,河网密,dem,0.5635253543309476,0.5174883076417637,0.5005788380182392
115,0.502592284192,河网密,行洪能,土壤渗,1.0562655463225354,0.9666371937910249,0.24559581906782882
118,0.623707896262,dem,土壤渗,河网密,0.4276190262613502,0.24559581906782882,0.18989303847985445
119,0.495305107645,dem,土壤渗,耕地占,0.39843495510038063,0.24559581906782882,0.11943593092926015
127,0.507070467738,行洪能,土壤渗,河网密,0.5733459845799502,0.399059440761168,0.2502774176842158
129,0.516304241724,dem,耕地占,河网密,0.4130269906777935,0.11943593092926015,0.09204121744390598
141,0.534491860957,河网密,dem,行洪能,0.3235843473974314,0.296291072182522,0.2264463325185409
148,0.76759825807,河网密,行洪能,土壤渗,1.5549925729773346,1.1909568175491472,0.6753659154365261
149,0.478642959035,土壤渗,dem,暴雨天,0.6753659154365261,0.15037108251399334,0.10546836955611352
150,0.398269006043,河网密,行洪能,土壤渗,1.0562655463225354,0.9121475902502679,0.399059440761168
152,0.672184549087,河网密,行洪能,土壤渗,1.1371732550971068,1.0161326773763153,0.6753659154365261
153,0.416721393254,行洪能,土壤渗,dem,0.4420204476431363,0.399059440761168,0.25251533159274503
154,0.362513352073,河网密,行洪能,土壤渗,0.8534712073151962,0.69886905045853,0.399059440761168
156,0.449849003192,行洪能,土壤渗,河网密,0.41564632157467335,0.399059440761168,0.2779216711671806
158,0.45579775823,河网密,行洪能,土壤渗,1.0562655463225354,0.9069570527455925,0.6753659154365261
164,0.489072601226,行洪能,河网密,土壤渗,0.8887296515949334,0.4976426953942963,0.399059440761168
166,0.439496277531,河网密,行洪能,土壤渗,0.6569212038917007,0.5234456238118333,0.399059440761168
173,0.542568492889,土壤渗,耕地占,dem,0.6753659154365261,0.45325963862782576,0.15037108251399334
180,0.509409752266,dem,河网密,行洪能,0.3254751433434916,0.18847416844925863,0.12791986190696938
184,0.373219703101,河网密,行洪能,dem,1.0562655463225354,0.9666371937910249,0.6959640519959901
186,0.525895585452,河网密,行洪能,土壤渗,0.7438200512552305,0.5544610836333613,0.399059440761168
187,0.427526614144,河网密,行洪能,dem,1.0562655463225354,0.9666371937910249,0.4713951330120196
192,0.376512791746,河网密,行洪能,dem,1.0562655463225354,0.9666371937910249,0.6521879452453214
193,0.587027665792,土壤渗,dem,行洪能,0.6753659154365261,0.15037108251399334,0.1486620381299083
194,0.476540724436,河网密,土壤渗,dem,0.5366820571132072,0.399059440761168,0.229020377990329
199,0.573195295639,河网密,行洪能,人口密,1.0913925577482944,0.9010304305872907,0.443996033470821
202,0.489089666073,河网密,行洪能,卫占比,1.0562655463225354,0.9666371937910249,0.8910882853317018
