grid_id,risk_value,top_feat_1,top_feat_2,top_feat_3,top_contrib_1,top_contrib_2,top_contrib_3
1,0.363769165987,河网密,土壤渗,行洪能,0.6760889719940306,0.645958118782593,0.5319909913446281
3,0.443695469336,村庄分,年均降,行洪能,1.4925642926362348,0.261877044101268,0.2002054341558828
7,0.349531596111,河网密,行洪能,年均降,0.6760889719940306,0.5319909913446281,0.3245453639970182
8,0.501780693278,村庄分,dem,年均降,1.1231058390260893,0.6433361751385874,0.47080825217799666
13,0.315686353228,河网密,行洪能,村庄分,0.6760889719940306,0.5319909913446281,0.35472852595396787
15,0.550402407804,村庄分,行洪能,暴雨天,1.8620229664621704,0.34305346481006216,0.2627138399770629
16,0.557105308229,河网密,暴雨天,行洪能,0.6322527548455315,0.46816414999786954,0.44310595961099436
17,0.501365121238,暴雨天,河网密,村庄分,0.46816414999786954,0.45980970705052054,0.35472852595396787
20,0.471671585209,河网密,行洪能,暴雨天,1.3111199587571898,0.844073023539189,0.21667028102499608
21,0.491098989386,河网密,村庄分,行洪能,0.7848659170136241,0.35472852595396787,0.33196402936872643
23,0.260216653963,河网密,行洪能,村庄分,0.6760889719940306,0.5319909913446281,0.35472852595396787
41,0.623214872415,村庄分,河网密,行洪能,1.1231058390260893,1.0446993999787912,0.7743653744227457
43,0.530026221591,河网密,暴雨天,年均降,0.4998161021860068,0.46816414999786954,0.3122826116322729
45,0.459270538377,土壤渗,河网密,行洪能,0.7562283473986194,0.6760889719940306,0.5319909913446281
52,0.63557320981,河网密,行洪能,年均降,1.8769663356367063,1.4660597179957673,0.21634092945284814
58,0.64709054143,河网密,行洪能,弱占比,1.347080853251319,0.9531791942461242,0.6721705019984271
59,0.424784541406,河网密,行洪能,年均降,1.1602090309193596,0.5323946844609753,0.3174963199732379
60,0.379334689418,河网密,行洪能,年均降,0.6760889719940306,0.5319909913446281,0.4357098334969182
68,0.619257539962,村庄分,河网密,土壤渗,1.1231058390260893,0.5907785408882216,0.4254175432386747
73,0.209562281694,河网密,行洪能,耕地占,0.6760889719940306,0.5319909913446281,0.3979331535091575
74,0.068981890228,土壤渗,河网密,村庄分,1.1183666038667261,0.6760889719940306,0.5394578078128034
75,0.216100712369,河网密,行洪能,年均降,0.6760889719940306,0.5319909913446281,0.3332055021298412
76,0.528311225008,土壤渗,耕地占,年均降,0.8664986943245266,0.4374540380863556,0.22953713447077345
77,0.302621008197,医院,村庄分,河网密,1.0849646409166904,0.7241870896720084,0.6760889719940306
79,0.522100317823,行洪能,河网密,村庄分,1.0510136618844228,0.7706682250656849,0.7536471652001537
81,0.219936764577,河网密,行洪能,村庄分,0.6760889719940306,0.5319909913446281,0.35472852595396787
82,0.461548202191,河网密,行洪能,年均降,0.8592160729235983,0.6729573407649279,0.34630800783450266
83,0.299890443313,河网密,行洪能,土壤渗,0.6760889719940306,0.5319909913446281,0.4254175432386747
85,0.0,dem,坡度,土壤渗,3.3042245268913812,2.2940632050465015,0.8664986943245266
87,0.541688005294,河网密,行洪能,暴雨天,0.7123372029420266,0.5024826587336688,0.46816414999786954
88,0.281340330839,坡度,土壤渗,dem,2.2940632050465015,1.1183666038667261,0.7248959821390917
89,0.495677254417,土壤渗,村庄分,行洪能,0.4254175432386747,0.3841886014839605,0.1999037558484812
92,0.19413515987,土壤渗,村庄分,行洪能,1.1183666038667261,0.1699992440958712,0.1635565098604013
94,0.356688314233,河网密,行洪能,暴雨天,0.6760889719940306,0.40100867859373335,0.2627138399770629
101,0.414320892293,河网密,行洪能,暴雨天,0.6760889719940306,0.5319909913446281,0.46816414999786954
107,0.537235437838,河网密,村庄分,行洪能,0.6122036740530478,0.5394578078128034,0.471220696991942
108,0.362805396072,行洪能,村庄分,暴雨天,0.38291894870021453,0.1994593746770405,0.12574692377148328
111,0.557939987291,河网密,行洪能,年均降,1.3134996650194428,0.8502531391589252,0.36740137249549987
114,0.477661074686,村庄分,行洪能,土壤渗,1.4925642926362348,0.34589288275091296,0.20487696769674113
117,0.557755430539,河网密,行洪能,年均降,1.2411783697861631,0.8653349534517056,0.4588461616882618
124,0.281462135886,河网密,行洪能,dem,0.6760889719940306,0.5319909913446281,0.23553714011460564
126,0.680099615997,河网密,行洪能,村庄分,1.6255482583581258,0.9692926327938601,0.3841886014839605
128,0.482922200329,河网密,行洪能,年均降,1.3356704839149731,0.6918231780274375,0.3111656644913668
130,0.232384974553,土壤渗,河网密,行洪能,1.1183666038667261,0.5585519524181399,0.42361809327213473
134,0.451117259658,土壤渗,耕地占,河网密,0.8664986943245266,0.6259986466432698,0.5411868458829644
138,0.473506748676,暴雨天,年均降,行洪能,0.46816414999786954,0.22463428375126443,0.19421400239112818
144,0.452230935501,村庄分,行洪能,河网密,0.7536471652001537,0.5245832648442833,0.38770682930197864
146,0.272066901297,河网密,行洪能,dem,0.6760889719940306,0.5319909913446281,0.3476819706823306
147,0.58656098759,河网密,行洪能,年均降,1.1351019077992783,0.7141808147605017,0.5250681547968516
157,0.377707851081,河网密,行洪能,暴雨天,0.6760889719940306,0.5319909913446281,0.46816414999786954
159,0.594910970404,河网密,行洪能,村庄分,1.6951130049541474,1.2238673653900436,0.35472852595396787
160,0.372614270646,河网密,暴雨天,行洪能,0.5249999411384297,0.46816414999786954,0.35703858381880915
161,0.432535231606,土壤渗,河网密,行洪能,0.4254175432386747,0.3983080932572285,0.3541890107184624
167,0.393432189795,暴雨天,河网密,dem,0.28515371769859826,0.28342292382565093,0.18245664693400482
