grid_id,risk_value,top_feat_1,top_feat_2,top_feat_3,top_contrib_1,top_contrib_2,top_contrib_3
27,0.531859991472,卫占比,弱占比,年均降,0.17109833619681242,0.15016435912024023,0.12391829716418676
28,0.488431035343,卫占比,弱占比,年均降,0.17109833619681242,0.15016435912024023,0.054717126779105035
29,0.809967733119,河网密,暴雨天,卫占比,0.2676120478833732,0.14773443462419006,0.08097915640760399
30,0.355058569061,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.11746097712599443
31,0.645471398003,卫占比,弱占比,年均降,0.2587734671110198,0.23350467361589974,0.09635349382407263
32,0.58904761273,年均降,河网密,卫占比,0.12046009601089078,0.11746097712599443,0.08097915640760399
33,0.550873912464,卫占比,弱占比,年均降,0.17109833619681242,0.15016435912024023,0.12531371644405717
34,0.530402297323,河网密,卫占比,弱占比,0.11746097712599443,0.08097915640760399,0.0748197450501429
35,0.467526623533,河网密,暴雨天,卫占比,0.11746097712599443,0.10008069480159287,0.08097915640760399
36,0.51828759022,卫占比,弱占比,河网密,0.2587734671110198,0.23350467361589974,0.09804025121003751
37,0.550512528617,河网密,年均降,卫占比,0.11746097712599443,0.09283291923692495,0.08097915640760399
38,0.68725753865,卫占比,弱占比,河网密,0.2587734671110198,0.23350467361589974,0.10459885235299966
39,0.476091964925,卫占比,弱占比,暴雨天,0.17109833619681242,0.15016435912024023,0.07464969946034292
40,0.692001293513,卫占比,弱占比,河网密,0.2587734671110198,0.23350467361589974,0.0947984272897194
41,0.623214872415,河网密,卫占比,年均降,0.13434480982684002,0.1334681581488134,0.11876690825427223
42,0.578593664918,年均降,河网密,卫占比,0.12410298454332566,0.11746097712599443,0.08097915640760399
43,0.530026221591,年均降,卫占比,弱占比,0.1524869422177558,0.1255658207585574,0.10952569406298422
44,0.646843011222,河网密,卫占比,弱占比,0.08453098553206402,0.08097915640760399,0.0748197450501429
45,0.459270538377,卫占比,河网密,弱占比,0.1255658207585574,0.11746097712599443,0.10952569406298422
46,0.532424209039,卫占比,弱占比,暴雨天,0.17109833619681242,0.15016435912024023,0.14773443462419006
47,0.862915646931,河网密,年均降,行洪能,0.3890685773000226,0.09650396718386055,0.08295800309676017
48,0.778971739814,卫占比,弱占比,年均降,0.2587734671110198,0.23350467361589974,0.1455110717028209
49,0.354953058741,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.10050455700577067
50,0.515574488758,河网密,卫占比,弱占比,0.11746097712599443,0.08097915640760399,0.0748197450501429
51,0.484431500277,卫占比,弱占比,河网密,0.2587734671110198,0.23350467361589974,0.11746097712599443
52,0.63557320981,河网密,年均降,卫占比,0.25613179659494634,0.13198057784472467,0.1255658207585574
53,0.438781930642,卫占比,弱占比,河网密,0.2587734671110198,0.23350467361589974,0.06258183355133343
54,0.428906465119,卫占比,弱占比,河网密,0.2587734671110198,0.23350467361589974,0.10742641477025772
55,0.689115949899,河网密,卫占比,弱占比,0.2717997376608452,0.17109833619681242,0.15016435912024023
56,0.496244800485,暴雨天,卫占比,弱占比,0.10008069480159287,0.08097915640760399,0.0748197450501429
57,0.618184408373,暴雨天,年均降,卫占比,0.19538817444678724,0.10439757192466335,0.08097915640760399
58,0.64709054143,河网密,卫占比,弱占比,0.17859278420961505,0.13760747773422655,0.12027310961574425
59,0.424784541406,年均降,河网密,卫占比,0.15360130878446446,0.15124752371854022,0.1255658207585574
60,0.379334689418,卫占比,河网密,弱占比,0.1255658207585574,0.11746097712599443,0.10952569406298422
61,0.598504484685,卫占比,弱占比,河网密,0.08097915640760399,0.0748197450501429,0.06811135031479826
62,0.482608908218,暴雨天,卫占比,弱占比,0.14773443462419006,0.12526606481423033,0.10925815836190236
63,0.698082331291,河网密,暴雨天,卫占比,0.18885017910149351,0.14773443462419006,0.08097915640760399
64,0.455663075132,卫占比,弱占比,年均降,0.17109833619681242,0.15016435912024023,0.12374273067670293
65,0.450094977686,河网密,卫占比,弱占比,0.08744264472814046,0.08097915640760399,0.0748197450501429
66,0.485719407372,河网密,卫占比,弱占比,0.11746097712599443,0.08097915640760399,0.0748197450501429
67,0.606087869356,河网密,卫占比,弱占比,0.29237542640812586,0.17109833619681242,0.15016435912024023
68,0.619257539962,卫占比,弱占比,河网密,0.1255658207585574,0.10952569406298422,0.06792182545568991
69,0.476834708009,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.0770826975991125
70,0.592217802125,卫占比,弱占比,年均降,0.17109833619681242,0.15016435912024023,0.11764835305981386
71,0.513712891124,卫占比,弱占比,暴雨天,0.17109833619681242,0.15016435912024023,0.10008069480159287
72,0.445221159823,河网密,卫占比,弱占比,0.11746097712599443,0.08097915640760399,0.0748197450501429
73,0.209562281694,年均降,卫占比,河网密,0.1466408146664853,0.1255658207585574,0.11746097712599443
74,0.068981890228,土壤渗,年均降,卫占比,0.15953731573518168,0.1444305681488164,0.1255658207585574
75,0.216100712369,年均降,卫占比,河网密,0.15695895486683337,0.1255658207585574,0.11746097712599443
76,0.528311225008,卫占比,弱占比,土壤渗,0.1255658207585574,0.10952569406298422,0.08954355902082792
77,0.302621008197,卫占比,河网密,弱占比,0.1255658207585574,0.11746097712599443,0.10952569406298422
78,0.503920546002,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.05510002494159493
79,0.522100317823,卫占比,弱占比,河网密,0.1255658207585574,0.10952569406298422,0.0942453782102168
80,0.799212730128,河网密,年均降,卫占比,0.19387452244934955,0.10084088081283506,0.08097915640760399
81,0.219936764577,年均降,卫占比,河网密,0.14682690669447848,0.1255658207585574,0.11746097712599443
82,0.461548202191,年均降,卫占比,弱占比,0.15975945565101835,0.1255658207585574,0.10952569406298422
83,0.299890443313,卫占比,年均降,河网密,0.1255658207585574,0.12478970800206363,0.11746097712599443
84,0.525794578485,河网密,暴雨天,卫占比,0.11746097712599443,0.10008069480159287,0.08097915640760399
85,0.0,坡度,年均降,卫占比,0.2875349996778711,0.15620362555377118,0.1255658207585574
86,0.756157746492,河网密,暴雨天,卫占比,0.18437649504431586,0.14773443462419006,0.08097915640760399
87,0.541688005294,年均降,卫占比,弱占比,0.1496663295103209,0.1255658207585574,0.10952569406298422
88,0.281340330839,坡度,土壤渗,年均降,0.2875349996778711,0.15953731573518168,0.15148928474202067
89,0.495677254417,卫占比,弱占比,年均降,0.1255658207585574,0.10952569406298422,0.05944936816618216
90,0.511522998002,河网密,暴雨天,卫占比,0.11746097712599443,0.10008069480159287,0.08097915640760399
91,0.0,弱占比,坡度,卫占比,0.47409158554159675,0.2875349996778711,0.2587734671110198
92,0.19413515987,土壤渗,卫占比,弱占比,0.15953731573518168,0.1255658207585574,0.10952569406298422
93,0.452950903773,卫占比,弱占比,河网密,0.2587734671110198,0.23350467361589974,0.09101628688726067
94,0.356688314233,卫占比,河网密,弱占比,0.1255658207585574,0.11746097712599443,0.10952569406298422
95,0.611374262936,卫占比,河网密,弱占比,0.17109833619681242,0.15399392717856766,0.15016435912024023
96,0.462727840425,卫占比,弱占比,河网密,0.08097915640760399,0.0748197450501429,0.07125708685478574
97,0.561523377895,卫占比,弱占比,年均降,0.17109833619681242,0.15016435912024023,0.13568982405670302
98,0.786496514624,河网密,年均降,卫占比,0.2018748190100163,0.09619291756618485,0.08097915640760399
99,0.487616123493,河网密,卫占比,弱占比,0.11363900170110959,0.08097915640760399,0.0748197450501429
100,0.638067517768,卫占比,弱占比,河网密,0.08097915640760399,0.0748197450501429,0.0709790802477367
101,0.414320892293,年均降,卫占比,河网密,0.14212375621555948,0.1255658207585574,0.11746097712599443
102,0.554735172879,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.06631774089438121
103,0.494965780126,河网密,卫占比,年均降,0.09282774249998357,0.08097915640760399,0.07829659953600702
104,0.511660485228,河网密,卫占比,弱占比,0.11746097712599443,0.08097915640760399,0.0748197450501429
105,0.748015318035,河网密,卫占比,弱占比,0.346893850105152,0.17109833619681242,0.15016435912024023
106,0.521806665935,卫占比,弱占比,年均降,0.17109833619681242,0.15016435912024023,0.08291600846432441
107,0.537235437838,年均降,卫占比,弱占比,0.13349160863582676,0.1255658207585574,0.10952569406298422
108,0.362805396072,卫占比,年均降,弱占比,0.1255658207585574,0.11044062325425465,0.10952569406298422
109,0.442393604882,河网密,卫占比,弱占比,0.11746097712599443,0.08097915640760399,0.0748197450501429
110,0.474417011846,卫占比,弱占比,年均降,0.17109833619681242,0.15016435912024023,0.08277701843801118
111,0.557939987291,河网密,卫占比,弱占比,0.1736787938158722,0.1255658207585574,0.10952569406298422
112,0.520505085218,卫占比,弱占比,年均降,0.08097915640760399,0.0748197450501429,0.015066630230627124
113,0.545095573279,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.1154002086254022
114,0.477661074686,卫占比,弱占比,年均降,0.1255658207585574,0.10952569406298422,0.07659131825473074
115,0.502592284192,卫占比,弱占比,年均降,0.17109833619681242,0.15016435912024023,0.14784949968652583
116,0.516173452139,卫占比,弱占比,河网密,0.08097915640760399,0.0748197450501429,0.0411721587822722
117,0.557755430539,河网密,卫占比,弱占比,0.1630958999770522,0.1255658207585574,0.10952569406298422
118,0.623707896262,卫占比,弱占比,年均降,0.17109833619681242,0.15016435912024023,0.11977749173855258
119,0.495305107645,卫占比,弱占比,GDP1占比,0.17109833619681242,0.15016435912024023,0.03673173277929468
120,0.805439844604,河网密,年均降,卫占比,0.19814483062877156,0.09936270176530498,0.08097915640760399
121,0.564607201036,卫占比,弱占比,年均降,0.08097915640760399,0.0748197450501429,0.0634991539959776
122,0.385929507165,河网密,卫占比,弱占比,0.11746097712599443,0.08097915640760399,0.0748197450501429
123,0.696627743973,卫占比,弱占比,河网密,0.2587734671110198,0.23350467361589974,0.0893225927442197
124,0.281462135886,卫占比,河网密,年均降,0.1255658207585574,0.11746097712599443,0.11243681639269143
125,0.582312600179,卫占比,弱占比,土壤渗,0.08097915640760399,0.0748197450501429,0.034192256818624
126,0.680099615997,河网密,卫占比,弱占比,0.21934137667205922,0.1255658207585574,0.10952569406298422
127,0.507070467738,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.07586223099029735
128,0.482922200329,河网密,年均降,卫占比,0.17692308613577987,0.15224820838969969,0.1255658207585574
129,0.516304241724,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.05244874156567359
130,0.232384974553,土壤渗,卫占比,弱占比,0.15953731573518168,0.1255658207585574,0.10952569406298422
